deployment_id,service,memory_change,cpu_change,commits,helm_changes,node_usage,pod_restart,latency,previous_failures,incidents,files_changed,loc_changed,failure
deploy-00413,payment-service,25.820712533696877,0.4515076748201059,4,8,73.04881506687043,10,185.57910311582484,5,0,74,1544,1
deploy-00414,payment-service,0.0,0.0,26,4,74.75766684039132,3,329.00470631568646,1,0,15,2964,1
deploy-00415,cart-service,1.9745107869038634,0.6637943608978412,4,4,66.59345478535128,9,155.0118696589609,1,3,29,1899,0
deploy-00416,cart-service,225.52161357372688,0.025548420335093525,33,4,100.0,9,452.5255076893018,3,0,81,2278,0
deploy-00417,inventory-service,398.0747855374613,0.17358537195632712,3,4,61.68699048631957,2,90.69306117301679,1,5,53,401,1
deploy-00418,inventory-service,47.19752555500898,0.632826074842064,24,0,61.428560642122925,0,339.54188459633247,0,3,54,1953,0
deploy-00419,inventory-service,154.99750508353728,0.4782127214671826,15,2,47.786339136709486,2,365.37212529502114,1,0,5,489,0
deploy-00420,order-service,298.3900214398708,0.7772880663579743,22,9,62.98444168108026,6,458.04890948632567,1,0,72,1304,1
deploy-00421,order-service,54.922161657445656,0.6954727934206891,15,8,57.50409850419833,10,260.64920731374224,0,3,56,112,0
deploy-00422,cart-service,99.40631952771858,0.0,19,8,30.832002140933042,11,344.77070488178936,2,3,78,1252,1
deploy-00423,cart-service,56.422756981873334,0.9047714256937391,10,9,52.363686218344384,0,223.30636663814704,2,4,86,1935,0
deploy-00424,payment-service,155.38095484861591,0.004850685424690304,21,6,29.265468123101797,8,183.3817818451727,3,2,51,847,1
deploy-00425,order-service,378.8568507675378,0.7736447188694271,14,3,83.55091554627086,9,362.5635331605365,2,0,2,1420,1
deploy-00426,order-service,365.38023849355613,0.12228755373414729,23,5,74.19800532615541,3,239.324951672037,0,3,67,1411,1
deploy-00427,order-service,409.7858333862182,1.0887076562324902,7,5,58.412169251746114,11,256.3933784618059,0,5,15,79,1
deploy-00428,cart-service,116.28584403789614,0.7027705981382601,25,8,61.57534511815348,5,50.0,0,5,83,2788,1
deploy-00429,inventory-service,52.712563923244005,0.37277037436555105,5,7,84.65832412923524,6,50.0,4,1,4,1212,1
deploy-00430,inventory-service,225.48184864151415,0.3432962479523075,7,7,60.08997020528998,8,422.3113524734114,0,4,46,2646,1
deploy-00431,inventory-service,128.94759609982674,0.7855823296038363,28,8,63.724914700187036,10,218.3921531384856,1,1,41,1565,1
deploy-00432,cart-service,219.9992505588778,0.05617177136705781,23,8,100.0,10,223.32614120669655,0,1,32,1688,1
deploy-00433,inventory-service,156.53199720213928,0.3384644182981186,29,6,37.34523659402747,6,236.81088858701537,4,0,61,1501,1
deploy-00434,cart-service,164.02247642661436,1.408826446587907,12,7,48.78222112382822,1,338.6659771645835,4,1,33,1832,1
deploy-00435,payment-service,0.0,0.047794248311477494,30,8,56.836536480220914,10,309.2216906719136,2,5,63,2834,0
deploy-00436,payment-service,0.0,0.06760600536580563,3,1,98.28466502995276,11,297.2564554174256,2,1,53,406,0
deploy-00437,order-service,0.0,0.0024515112780949533,10,4,56.92400718433783,5,81.52330268680575,0,0,63,2862,1
deploy-00438,order-service,419.1246407206096,0.5633016134526727,18,6,49.887065671496146,2,258.4215010366251,4,2,96,1962,1
deploy-00439,inventory-service,0.0,0.0,15,0,43.873070729930845,4,344.1240845007767,0,2,7,2971,0
deploy-00440,order-service,234.5778215580221,0.6748110012751731,34,8,34.55371538783881,3,215.34104801507647,4,0,84,1370,1
deploy-00441,payment-service,3.097854676944195,0.0,7,9,100.0,10,178.6376321031074,3,1,7,1495,1
deploy-00442,cart-service,69.27965851877542,0.5274813388916799,6,9,71.46166515875801,2,202.5812692047269,2,3,26,1653,1
deploy-00443,order-service,314.31284341027936,0.0,16,8,49.889185625189434,2,91.56018875639981,2,5,73,2393,0
deploy-00444,cart-service,215.47042891847275,0.8699054231204597,23,6,66.36201926875438,10,472.06795508960283,4,3,21,1647,1
deploy-00445,payment-service,299.5143280377199,0.8829676896448642,14,5,91.15831247559677,4,50.0,3,4,69,423,0
deploy-00446,order-service,168.7472524429106,0.30729422993844835,17,3,84.76460507500269,3,50.0,2,5,18,2013,0
deploy-00447,cart-service,402.61935820744804,0.9190890403331401,16,1,55.897653319226656,3,214.0793402325515,2,4,49,2901,0
deploy-00448,order-service,4.097431583593362,0.0,6,1,69.69191161786874,9,505.1189137642475,4,5,88,559,1
deploy-00449,cart-service,306.53671008744493,0.7213302153977501,23,0,59.88720589904409,0,196.37048371681973,2,3,6,485,0
deploy-00450,payment-service,254.78707433690292,0.8688197541454534,13,1,70.66882871489274,3,94.88332907054345,1,3,3,1858,1
deploy-00451,inventory-service,351.98227033012995,0.36399772921823037,7,5,39.93389475309674,10,287.98067654430247,1,1,22,1781,0
deploy-00452,cart-service,127.72027999810734,0.3386903981675258,24,5,48.239616391486294,7,424.94324597987304,1,5,67,304,0
deploy-00453,payment-service,209.06240987187587,0.4104358701950155,25,3,84.35100831982271,3,201.85302394244167,3,3,34,2308,1
deploy-00454,order-service,0.0,0.13941349229914124,21,5,52.12351972054995,5,345.20659631350065,3,5,41,1168,0
deploy-00455,inventory-service,279.83380249662287,0.6582333603618806,6,5,68.23324772759108,9,579.8271780223498,4,3,5,1293,1
deploy-00456,payment-service,154.3013752826066,0.43902585476322437,18,0,45.74739049828098,10,227.59971443927537,3,2,1,1596,1
deploy-00457,payment-service,331.2002876091693,0.4152758926708822,14,0,54.16799397132158,0,335.8143585397723,0,2,98,764,0
deploy-00458,cart-service,301.28827861556294,0.6560574680084011,15,0,69.89878454088937,0,409.526339267729,4,2,23,637,0
deploy-00459,inventory-service,39.90189512511924,0.4238331028053421,10,1,20.69439768793059,7,217.06090161118604,5,2,40,1618,0
deploy-00460,order-service,39.814162895215844,0.0,33,2,57.08712891747998,3,173.50342354986157,2,3,56,2957,0
deploy-00461,inventory-service,354.4522435781669,0.44308474905745193,31,8,30.67502645030897,8,183.8028259156476,5,4,65,330,1
deploy-00462,payment-service,0.0,0.6431842137069596,3,4,76.00690202809777,8,372.6567409394369,5,1,99,1567,1
deploy-00463,payment-service,47.7189468836994,1.097644312831259,31,6,80.51504600899818,2,50.0,0,3,3,2243,0
deploy-00464,payment-service,274.9475808732857,0.22502575062574653,7,7,48.82739060254889,2,158.6864614532011,0,2,26,358,0
deploy-00465,payment-service,70.24857758219574,0.7064238482629217,7,1,72.13425278071905,11,362.0270215951442,1,0,74,1016,1
deploy-00466,order-service,13.868140707584388,0.8060120716670718,8,8,71.99543635430119,2,239.3025899311098,4,5,69,117,0
deploy-00467,cart-service,8.444441967636891,0.5568649005720422,27,4,100.0,4,292.76857620134086,3,4,98,2487,1
deploy-00468,cart-service,519.0528440957823,0.4093302504740861,18,4,57.08164071178805,10,468.1777061438555,3,4,28,1033,1
deploy-00469,payment-service,241.40364028917935,0.9183686465285286,7,6,74.12024364218257,0,50.25328599137751,3,5,92,851,0
deploy-00470,inventory-service,231.70557585165008,0.05184210162305897,31,9,63.11757870864363,8,325.5475431286081,2,4,55,2383,0
deploy-00471,inventory-service,29.939000035905593,0.18883183625503275,34,7,54.782458233417046,10,311.49033774708505,3,2,94,2573,1
deploy-00472,inventory-service,193.46655812670372,0.0,24,1,64.42116535370471,7,307.6500938970112,5,0,90,2731,1
deploy-00473,inventory-service,350.5449978350176,0.7376780203880368,34,2,44.93365219276631,0,441.62952876104106,3,4,41,1220,1
deploy-00474,payment-service,234.1095044510295,0.1668152564817822,21,8,75.81219005894151,5,568.0121156576183,1,2,72,56,1
deploy-00475,cart-service,370.7617633719342,0.32976249841100547,19,0,71.01229613529073,7,333.0814480418248,1,1,78,2462,1
deploy-00476,cart-service,385.6185194152906,0.6170937007026309,22,0,57.27108475547166,10,493.44601729440706,5,3,5,1863,1
deploy-00477,order-service,251.19563079409312,0.5890319185426471,7,0,51.63250633400932,8,385.7377778040826,5,0,65,2820,1
deploy-00478,order-service,388.98523832362037,0.6598545819266322,17,2,69.52216020088743,0,238.18963116409333,3,4,89,399,1
deploy-00479,inventory-service,35.750754190051,0.08299292431034283,20,3,69.44264485098904,11,245.9566245347189,4,3,44,2500,1
deploy-00480,order-service,134.48915940192936,0.2983005553264719,3,4,28.26979595249854,10,131.4198325415621,3,1,70,1468,0
deploy-00481,inventory-service,117.19259256996278,0.5521344685992086,9,8,55.66421623912961,11,380.1663280789272,4,3,44,456,1
deploy-00482,payment-service,376.8547389361434,0.3855604737589925,10,0,43.34586355426369,1,309.18991320558104,2,4,73,601,0
deploy-00483,payment-service,139.28523195025312,0.3176001739225278,1,2,93.16897688492712,2,50.0,3,5,50,923,1
deploy-00484,order-service,58.59771432599128,0.21197579609005646,25,1,73.27694771624476,9,183.72163265606957,0,2,55,1328,1
deploy-00485,cart-service,256.68483822964976,0.35850257748943687,26,6,98.55138899750821,9,221.7712214423379,3,1,77,1415,1
deploy-00486,inventory-service,181.74193628287267,0.4500945364308629,32,7,100.0,1,300.4372369528556,4,4,23,468,1
deploy-00487,order-service,242.98909169528713,0.5360815582886598,27,2,63.94775813889222,0,341.95663146561793,3,1,51,1848,1
deploy-00488,cart-service,197.024295118213,0.0,21,5,46.3354889862133,1,183.62905857249837,5,1,80,2707,0
deploy-00489,payment-service,492.2721788709322,0.03284154117034377,13,8,85.43087731962973,9,336.599911267702,2,1,46,141,1
deploy-00490,payment-service,137.52171595545482,0.0,30,9,63.377856869012774,5,177.27994007466447,1,3,73,80,0
deploy-00491,inventory-service,249.21206654540694,0.6316860492848876,34,3,42.04194249619982,6,263.3403311333928,4,3,31,153,0
deploy-00492,inventory-service,118.35613842572408,0.2932467558782388,15,2,72.04924994377427,11,300.8491765712239,3,0,36,1982,0
deploy-00493,order-service,256.21264997858447,0.38729190237530536,9,0,79.72288524522111,7,50.0,0,3,37,1618,1
deploy-00494,inventory-service,0.0,0.0,29,8,55.55119575855151,7,51.34266878846674,2,5,61,854,0
deploy-00495,payment-service,302.7866050202604,0.3168485336562959,4,9,77.2200391965052,6,50.0,4,0,1,828,1
deploy-00496,order-service,23.061928915207176,0.04333492244006576,17,0,66.31966603836491,9,180.33822711532292,4,3,78,1391,1
deploy-00497,cart-service,63.446811299095415,0.9914813201460633,14,3,90.4008586785385,9,170.0121725975955,4,3,86,2634,1
deploy-00498,inventory-service,157.0238868044893,0.7112463768715362,4,8,61.70311236840471,3,119.97214601149679,4,0,54,1253,0
deploy-00499,order-service,376.57802047283394,0.7178698876476999,29,0,51.08641760966633,8,99.4167795982971,5,3,67,2316,1
deploy-00500,inventory-service,0.0,0.43139522917558404,23,1,75.57654986769225,1,306.69439390511104,0,2,92,165,1
deploy-00501,cart-service,0.0,0.11313458871162013,34,5,21.835006745041454,3,244.42588225991756,0,4,46,865,1
deploy-00502,cart-service,183.28566202345624,0.9401280709084656,24,3,49.627143900770676,3,212.96712162590757,3,4,40,92,0
deploy-00503,inventory-service,74.28788159725119,0.35627189921368607,34,8,69.24227402262449,9,307.2535801719421,5,4,21,130,1
deploy-00504,order-service,271.54463511898405,0.44578952803536875,20,8,100.0,1,127.44870238868809,5,1,31,2467,1
deploy-00505,order-service,64.68052059700551,0.62940824770093,17,6,54.667504760505224,9,363.724632584226,4,4,54,2311,1
deploy-00506,cart-service,218.99590245371812,0.47068266655875607,32,8,98.87532481524985,2,92.43700849771795,0,1,40,649,0
deploy-00507,order-service,55.00524550074354,0.11056367785836119,15,0,37.538986808627165,4,178.22072578633507,3,5,37,1962,0
deploy-00508,inventory-service,364.55359850559,0.0,11,7,50.97918352024391,1,490.23570668431387,2,1,8,2032,1
deploy-00509,order-service,135.39571777927165,0.3907301225425221,11,4,50.02622253260087,6,263.6940658263182,1,1,65,2817,0
deploy-00510,order-service,0.0,0.0803142525671815,31,4,62.242356221155276,2,261.23906178493394,0,2,62,991,1
deploy-00511,inventory-service,60.292810612332275,0.9510169898745959,23,0,70.80266654177511,8,519.134766899288,3,1,13,22,1
deploy-00512,cart-service,231.1214721090138,0.06269612717424272,2,6,86.15669536257813,11,290.85001016924923,5,2,20,2536,0
deploy-00513,cart-service,0.0,0.8849906343538841,5,4,48.618506719999104,10,399.24333963499964,2,0,29,2064,0
deploy-00514,cart-service,456.00982025539065,0.5758990246164373,16,1,80.8299786416965,4,61.45244869459765,2,5,69,835,1
deploy-00515,cart-service,234.14127135541872,0.37038633033743196,11,0,67.3620693001292,7,50.0,2,0,70,251,0
deploy-00516,inventory-service,255.80781921753714,0.4140949188269971,33,3,71.22746258243322,8,315.65099502896595,2,5,77,2191,1
deploy-00517,inventory-service,98.88944665692615,0.7163309340583908,9,4,81.0235674456346,4,272.30922638804094,1,2,24,1584,0
deploy-00518,cart-service,435.2723183473028,0.0,34,8,61.401597717904345,4,377.2774158082756,4,0,50,1295,1
deploy-00519,payment-service,241.80493906041423,0.7149914290360556,12,2,57.80676642665386,7,299.5460968266319,0,1,85,1047,0
deploy-00520,payment-service,170.8072200735556,0.6450887950177681,18,1,68.79280998044777,6,91.31856032036879,4,0,76,1023,0
deploy-00521,cart-service,518.4677695810685,0.3020609553016854,9,1,53.98366165332412,3,498.83457514169686,3,1,88,2729,0
deploy-00522,order-service,0.0,0.43532870623882997,24,2,81.92250491811211,7,525.9253004233844,2,4,37,872,1
deploy-00523,payment-service,4.332625681865011,0.0,2,3,47.07109687751456,10,73.33153484486934,1,3,3,1105,0
deploy-00524,order-service,99.7838598873587,0.23809267924481214,32,6,52.729148814217,11,382.1385194798797,1,3,86,1521,0
deploy-00525,order-service,49.93365842743913,0.5095085099890997,18,5,46.107441336167994,7,398.78415095508933,3,4,5,1939,1
deploy-00526,inventory-service,32.509540665243435,0.47467368015740735,1,7,46.101323287598014,0,50.0,4,1,77,1973,1
deploy-00527,inventory-service,330.5665611209645,0.9065155464311674,34,3,100.0,11,131.94970247911868,4,4,35,427,1
deploy-00528,cart-service,205.75788519715633,0.5464154138387243,17,9,72.64115148924999,11,369.83693913865324,5,1,45,1448,0
deploy-00529,inventory-service,74.05103881415707,0.23251192725850867,26,4,50.820819579083164,0,57.52782960945103,5,4,8,1237,0
deploy-00530,cart-service,229.82303105537582,0.5428611880272941,15,2,62.57943168440049,8,304.15016554471606,3,2,3,67,1
deploy-00531,inventory-service,314.78401014800556,0.2785517269937974,18,3,70.36717976037045,8,358.7986094719938,2,4,98,1245,1
deploy-00532,order-service,273.79380573744265,0.5992565956693963,7,7,87.18848378384114,10,117.57017281785991,0,4,61,2225,1
deploy-00533,inventory-service,228.85472063940358,0.5041772855833434,29,8,46.87052101053237,1,242.37300743360777,2,2,65,839,1
deploy-00534,cart-service,0.19868465911298472,0.5636980804788658,14,1,61.878729983561946,7,206.2339421270382,0,1,37,2199,0
deploy-00535,cart-service,47.20577631192762,0.7649390412448991,5,5,64.04490763022919,5,209.39893669844588,3,1,80,1526,0
deploy-00536,cart-service,222.91638348070677,0.7136242226897528,10,9,43.98672201533702,1,50.0,1,2,91,1913,1
deploy-00537,inventory-service,483.4411808896235,0.23690218214912484,9,7,82.08769321356743,6,101.95303663058922,3,4,32,1174,1
deploy-00538,inventory-service,453.08139560722213,0.8719856008171845,6,3,45.216084567386424,4,408.96304162273526,4,0,11,2091,1
deploy-00539,inventory-service,492.5642159410777,0.3308228667388564,34,4,60.25952253920467,5,357.250871649036,1,2,6,678,1
deploy-00540,inventory-service,120.77466031940537,0.8795519013247673,31,6,71.263312146647,3,260.1954956745438,0,4,98,1725,0
deploy-00541,inventory-service,278.47586802279784,0.0,5,7,79.66107186008759,1,235.56797756077015,5,5,87,985,0
deploy-00542,cart-service,256.69994037579545,0.2933877266277314,26,1,65.5052566219678,4,331.40145198404934,3,5,66,1433,1
deploy-00543,order-service,516.0858125792406,0.2383781922101438,8,3,63.683933578556314,3,260.07716644809716,3,4,27,767,0
deploy-00544,inventory-service,0.0,1.1083067074527473,6,9,76.6124523889397,7,50.0,2,0,25,1793,0
deploy-00545,order-service,308.87359777981555,0.22235284156438173,19,4,60.08899669598628,9,442.57676902439505,3,1,29,2230,1
deploy-00546,order-service,42.02799129734177,0.0,34,4,24.7057103813317,10,97.30169143484781,4,4,23,493,1
deploy-00547,payment-service,0.0,0.05129537356300179,17,3,82.36353559453337,0,385.35511257029805,3,0,62,1871,0
deploy-00548,order-service,145.79774020589247,1.1629947639359346,3,9,60.30646368155478,6,431.7623360794235,3,1,77,2439,0
deploy-00549,payment-service,0.0,0.6583501211183138,31,7,75.16750650035895,1,119.44394885633778,3,3,55,585,0
deploy-00550,cart-service,196.2682141913635,0.03436569840448933,4,2,37.9640814787338,8,70.14844112274824,1,1,91,521,0
deploy-00551,order-service,268.9092058020458,0.06537640204331019,13,5,70.44002213766376,7,155.75200219173806,5,0,65,1329,0
deploy-00552,inventory-service,450.76383752332663,0.3898494203545509,23,2,76.18740134614717,2,50.0,5,4,75,606,1
deploy-00553,order-service,284.48948817390976,0.8893054458466529,18,9,56.086408878935806,5,50.0,3,5,47,1895,1
deploy-00554,cart-service,390.90141285282226,0.724771321387495,21,7,54.74010501606513,7,235.77330896072468,5,5,7,158,1
deploy-00555,cart-service,383.45884054634115,0.4858086168331011,21,7,63.97314283310061,2,292.1809683884357,0,1,22,469,1
deploy-00556,inventory-service,0.0,0.0,14,5,88.91968356763539,2,298.43638456070846,3,5,80,692,1
deploy-00557,cart-service,474.3428876754984,0.6377055012728956,19,5,51.63459989389404,3,288.51756722707853,5,3,51,185,1
deploy-00558,inventory-service,91.32454264911289,0.35745345054635375,6,2,61.77541137638397,11,533.4069319026031,0,2,39,843,0
deploy-00559,cart-service,372.0949669982846,0.15956356622736478,11,9,28.560835408638397,6,418.4653165391342,2,2,48,465,1
deploy-00560,order-service,26.304841754656337,0.21782769541743904,25,4,70.0910825102545,5,176.78368369920975,0,2,52,2356,1
deploy-00561,inventory-service,123.46425914867879,0.5688574181393145,32,0,36.72982803503629,9,398.3596932063309,0,5,3,1675,0
deploy-00562,order-service,275.482507326465,0.8443676828913623,22,2,76.73164674666964,6,279.3727581822192,5,3,74,2479,1
deploy-00563,order-service,246.2931905136171,0.546472873815177,6,6,81.54505302281004,10,50.0,4,4,34,2809,1
deploy-00564,payment-service,363.1713522623461,0.3298604833570969,32,9,65.99481330889196,0,116.0901686142987,3,1,11,1306,1
deploy-00565,order-service,219.88985190980907,0.0,19,1,73.49368906411509,2,127.70703568081981,1,1,93,542,1
deploy-00566,cart-service,464.6533860072002,0.5730497740368606,17,2,46.321190947074726,0,173.43387266390806,4,3,4,1697,1
deploy-00567,inventory-service,111.8930836390981,0.08482743573393992,32,0,12.516664449971664,10,231.88471349889898,4,1,5,1982,1
deploy-00568,order-service,319.50188014960156,0.8882152472945319,17,3,85.27793668205511,0,50.0,1,2,8,919,0
deploy-00569,cart-service,180.940293566976,0.16149527712383882,32,6,28.835248899919655,7,50.0,1,4,25,389,1
deploy-00570,inventory-service,179.49006061000827,0.8068274710704633,25,9,67.96446192366957,0,414.27311219688954,1,1,60,32,1
deploy-00571,order-service,113.73306305847214,0.4755038832399718,18,5,44.031447149309486,0,370.2693864850671,0,5,33,87,0
deploy-00572,cart-service,0.0,0.7618184352253103,31,2,89.39926589554108,8,178.27526132257685,0,5,11,2923,1
deploy-00573,cart-service,186.6376645459752,0.5953965906027213,12,9,81.95703252600248,3,147.17025807204232,1,2,37,526,1
deploy-00574,order-service,300.7467290001,0.906656094937532,2,7,50.32102416772135,0,50.0,0,5,76,2734,1
deploy-00575,inventory-service,179.80110186883132,0.6282367945445798,16,3,86.51411249652789,3,596.7746688464244,2,3,87,314,1
deploy-00576,cart-service,357.20040389504635,0.40256526377222307,17,0,48.66912747606557,0,383.5040736614776,5,4,2,2748,1
deploy-00577,cart-service,140.05578110536612,0.45370132193517626,14,7,97.92986150967667,2,337.8229348369123,3,3,28,433,1
deploy-00578,payment-service,209.11094018209712,0.0,11,8,63.34205953036893,7,173.4313199457282,3,0,70,2469,1
deploy-00579,inventory-service,193.83593219226321,0.12219076383641281,3,4,65.2610785135088,9,50.0,2,2,82,1291,1
deploy-00580,order-service,81.17585806591518,0.6141043608896597,23,8,10.0,10,177.29469520726866,4,1,89,2612,0
deploy-00581,payment-service,50.69579798821829,0.45075217814969004,17,5,97.54462283327143,9,237.50010595050784,5,4,91,1740,0
deploy-00582,inventory-service,69.9627529051563,0.6232259565831545,7,3,22.65513375758946,3,242.01388020413833,5,1,78,354,0
deploy-00583,inventory-service,61.232489507382866,0.0,19,7,85.32646405081398,3,584.7679218238587,2,4,94,2291,0
deploy-00584,cart-service,530.1602028877559,0.3839379543474688,34,8,92.87039019220123,1,50.0,4,4,53,1019,1
deploy-00585,cart-service,689.3606462176842,0.07297024393383444,22,9,77.33015484935606,3,249.76419932962057,1,3,69,1048,1
deploy-00586,inventory-service,235.69209932609186,0.649570316369232,2,7,83.73933083828683,3,260.6941920246155,5,5,35,142,1
deploy-00587,inventory-service,98.68343054510284,0.12249338028547696,5,7,31.976444818889377,5,214.75739443381468,1,4,29,755,1
deploy-00588,cart-service,244.5578720447785,0.7090780722619905,13,7,56.25945384779996,7,330.6144655208616,5,2,70,146,0
deploy-00589,inventory-service,282.2635003984663,0.7739756174879324,20,6,92.07671093586214,8,308.8093174875613,4,1,48,2741,0
deploy-00590,inventory-service,242.41454407065493,0.3408882318834068,23,2,33.270867108956,11,168.76362073085835,3,2,29,2460,0
deploy-00591,payment-service,237.09376439059005,0.19230728845023182,3,4,81.97733072070142,10,145.18548717777762,2,4,5,2488,1
deploy-00592,inventory-service,731.0140430860536,0.8190867937897286,5,0,47.4815117183653,7,235.44113111887884,4,4,17,664,0
deploy-00593,payment-service,0.0,0.6205066362389845,8,9,35.25057613238483,2,285.8738026865858,3,0,20,588,0
deploy-00594,cart-service,12.609060551296011,0.4132581603603668,32,8,24.93261741199609,11,361.0964064764611,3,2,31,950,1
deploy-00595,cart-service,280.3528860744008,0.21859514498522548,24,2,67.46618808884917,2,179.3689180426359,0,3,39,2193,1
deploy-00596,payment-service,10.882769685392248,0.7678914932435635,6,8,72.58688698361227,3,108.26655735966102,3,1,70,2187,1
deploy-00597,cart-service,27.438477468856433,0.5686284828617238,2,0,67.04845621437823,4,469.2761289090399,4,4,3,38,0
deploy-00598,payment-service,49.71392438110266,0.16666889000429014,22,6,88.8310162530029,11,476.82153371828804,0,2,81,1980,1
deploy-00599,cart-service,301.22177791476975,0.10614065946634305,25,4,74.83860402712618,2,223.40880077740005,0,0,38,2439,0
deploy-00600,payment-service,0.0,0.5386892710274203,26,2,34.46828286624632,9,151.76565380350416,3,2,7,37,0
deploy-00601,inventory-service,41.57111597754201,0.634295037672751,26,6,72.75251543029495,6,309.8469452108851,2,1,14,209,0
deploy-00602,inventory-service,315.27258374969335,0.7623306810790083,4,2,87.62848741005459,0,278.2111051448556,2,0,93,1564,1
deploy-00603,cart-service,66.39740234272298,0.03474320763260502,22,7,75.08415037068916,2,245.52533785831784,5,1,10,1363,0
deploy-00604,inventory-service,146.07793559516577,0.4483100697031865,34,3,26.2799774183174,4,241.3645356391894,1,5,77,2643,1
deploy-00605,inventory-service,507.0166274718621,0.33662713412500717,15,9,100.0,7,167.4976632441167,2,5,36,766,0
deploy-00606,cart-service,232.2084216390117,0.4270292613396947,11,8,66.51583099928706,2,384.60421885300366,2,3,34,2627,1
deploy-00607,payment-service,137.36696918977862,0.7973668147540687,6,1,51.656989724632595,7,149.71182138287654,0,2,73,994,1
deploy-00608,payment-service,135.10708510138343,0.12428875585867072,34,4,97.0881999207071,1,50.0,1,1,22,1299,0
deploy-00609,payment-service,285.5283195089287,0.6031069522015367,10,1,76.69835999493408,2,426.3528104846525,4,2,48,2527,1
deploy-00610,order-service,0.0,0.4517348439531746,12,4,88.11502074996837,3,50.0,4,0,10,2886,0
deploy-00611,payment-service,398.81894122637493,0.26273969099206895,21,5,92.21803174954107,3,50.0,4,4,14,1375,1
deploy-00612,order-service,340.30247853864273,0.03017191035478517,3,2,64.19751884393342,7,357.3307077555999,3,1,35,2017,1
deploy-00613,cart-service,568.8665001110351,0.0,32,2,43.26929947531416,2,402.8216864810114,3,3,87,485,1
deploy-00614,inventory-service,234.94359146598026,0.6192954877629797,30,6,38.402179551188375,6,359.1679225465284,0,0,11,2947,0
deploy-00615,payment-service,174.2155795438772,0.9035834408994927,29,5,61.006604016542866,4,119.44794735138504,4,4,45,2852,1
deploy-00616,payment-service,0.0,0.8961067328834689,11,4,82.9846214362222,5,333.71755179244815,3,0,91,1718,0
deploy-00617,inventory-service,262.6464027129852,0.7323729406918356,32,5,72.43535281105727,5,388.6863034892779,1,5,45,2733,1
deploy-00618,cart-service,225.7615841007018,0.07858273373260266,19,5,77.7081860203658,5,383.0035113109144,2,4,78,874,0
deploy-00619,cart-service,420.88055068440997,0.732620531908032,22,0,100.0,10,144.41809884253036,3,2,28,949,1
deploy-00620,payment-service,144.73719976154223,0.25940024383678084,21,3,72.0483875802008,8,159.89550583459948,3,1,24,1275,1
deploy-00621,order-service,0.0,0.06826900897075033,15,4,66.48332353212044,8,108.19259809602772,2,0,18,1696,0
deploy-00622,payment-service,248.40210923136982,0.4543263961668408,28,2,91.088101938678,7,50.0,4,0,99,1315,1
deploy-00623,order-service,422.3420333030732,0.7342336744396099,31,1,78.56805750593267,4,346.0453551498604,4,5,79,2402,1
deploy-00624,order-service,257.3844631883141,0.5259366382650835,26,2,64.25093830033401,6,142.1371781667307,5,4,94,786,0
deploy-00625,cart-service,0.0,0.13700094234128185,23,5,76.29484516980814,10,68.16849643798506,1,3,62,2713,1
deploy-00626,order-service,168.92252491608252,1.0345981472757122,20,8,84.74646188053902,10,300.6239708228259,4,3,85,1273,1
deploy-00627,order-service,72.41661267514016,0.3894734105060249,3,1,69.92556182987717,10,324.0584071690372,1,3,54,2569,0
deploy-00628,payment-service,603.1732087339708,0.6065972489208326,10,6,49.53609766314246,10,326.3676353576453,0,0,83,208,0
deploy-00629,inventory-service,326.9783367185987,0.32973961695986725,19,4,77.42395118905804,10,418.7193947756857,3,4,89,1660,0
deploy-00630,order-service,354.4923656930272,0.5856235467350613,24,5,95.04230295989225,9,91.77364985221402,5,0,73,2294,1
deploy-00631,cart-service,148.1421324463227,0.10261351737598368,3,7,68.40677541613576,10,390.20230943444955,2,5,31,910,1
deploy-00632,inventory-service,58.242750431085,0.5510934230807816,31,7,98.7964524088203,1,451.3273442159828,5,4,7,2743,1
deploy-00633,payment-service,143.25072203526585,0.48549001169183986,25,3,74.39072734031652,10,388.19952968165273,0,1,93,2862,0
deploy-00634,payment-service,113.56893983733539,0.41247609086671716,33,2,65.63148244562765,9,320.902463835792,1,3,23,445,1
deploy-00635,cart-service,97.56700122759806,0.8800852509508118,9,2,10.0,10,351.1034803474295,5,2,83,1856,1
deploy-00636,order-service,339.45982065908026,0.44697298089571597,26,8,73.92275654479573,2,422.6259623728088,2,0,69,2129,1
deploy-00637,cart-service,297.61688379730094,1.0624138718062035,25,8,25.242483407973076,11,50.0,3,1,9,2217,0
deploy-00638,order-service,0.0,0.7219949607464349,28,7,54.03681750312594,9,224.12170210240237,1,0,89,2320,0
deploy-00639,inventory-service,244.40907504342957,0.5354846101307003,18,5,70.72389885108633,4,400.3047989965372,4,4,73,1701,1
deploy-00640,cart-service,268.88954337599273,0.2556709195404282,25,3,65.56510743020091,0,204.40979852197853,4,0,64,2043,0
deploy-00641,cart-service,219.3629602973145,0.7473845883569727,18,4,100.0,2,193.03960782255504,3,4,30,2539,0
deploy-00642,payment-service,413.0814564306725,0.6602608070096653,6,4,100.0,8,197.2421257717516,3,4,39,2019,1
deploy-00643,order-service,222.28278425423332,0.31103922014744634,12,2,28.06007645618746,1,208.21063407906934,5,2,8,611,0
deploy-00644,order-service,218.56841306216535,0.8044847968183806,12,1,68.33470339266718,5,130.45635200781908,5,1,71,318,0
